date,close,open,high,low,volume,x(t-1),x(t-2),x(t-3),MA5,MA10,MA20,BIAS5,BIAS10,DIFF,BU,BL,KDJ,KDJ(t-1),ROC,TR（14）,MTM6,MTM12,WR%10,WR%5,OSC6,OSC12,RSI6,RSI12,PSY,OBV,return,(x(t)-xo(t))/xo(t),(x(t)-xl(t))/(xh(t)- xl(t)),(MA5(t)-MA5(t-1))/MA5(t-1),(MA20(t)-MA20(t-1))/MA20(t-1),(MA5(t)-MA20(t-1))/MA20(t-1),(x(t)-MA20(t))/MA20(t)
8/25/17,3795.7544,3736.2916,3795.9693,3736.2916,12994090000,3734.6458,3756.0884,3752.298,3755.96,3732.78929,3729.28651,1.0596,1.6868,19.2103,"3,782.6376","3,672.5032",85.2012,77.8943,1.7344,36.0853,74.4774,64.7104,0.1486,0.319062,0.6178,-0.088788,73.583758,65.323029,75,37865330769,0.0164,0.0159,0.9964,0.00379928,0.000991292,0.00815082,0.017823219
8/28/17,3842.7119,3805.6567,3866.9422,3805.6567,18557632500,3795.7544,3734.6458,3756.0884,3776.3,3747.59217,3734.528445,1.7587,2.5382,26.0656,"3,802.6334","3,661.2854",85.8198,85.2012,3.4121,39.8471,118.0371,126.7911,12.943,17.576708,1.0199,0.07685,81.152729,71.120765,83.333333,38050907094,0.0124,0.0097,0.6046,0.005416347,0.001405613,0.012606564,0.028968438
8/29/17,3834.5376,3839.1779,3847.9303,3825.7597,12822707000,3842.7119,3795.7544,3734.6458,3792.75,3760.44027,3737.736185,1.1018,1.9704,30.4875,"3,816.3581","3,654.5660",84.0604,85.8198,5.1321,39.6141,93.5435,187.1873,17.3094,23.506361,1.335,0.399061,76.56973,68.932131,75,37922680024,-0.0021,-0.0012,0.3959,0.004355565,0.000858941,0.015590069,0.025898408
8/30/17,3834.3005,3834.2682,3854.7062,3827.8607,14135285700,3834.5376,3842.7119,3795.7544,3808.39,3773.72825,3741.408585,0.6804,1.6051,33.5856,"3,828.9273","3,650.8230",82.8399,84.0604,3.7789,37.3399,82.0025,139.6174,19.601,23.678354,1.5738,0.589786,76.419515,68.865074,66.666667,37781327167,-0.0001,0,0.2399,0.004124298,0.00098252,0.018902836,0.02482806
8/31/17,3822.0928,3835.8394,3840.199,3800.8861,13294493500,3834.3005,3834.5376,3842.7119,3825.88,3783.80983,3746.121905,-0.099,1.0118,34.6563,"3,837.6734","3,651.0542",77.7523,82.8399,3.131,35.0889,66.0044,116.0362,26.9316,34.327741,1.7401,0.72564,68.158056,65.297204,66.666667,37648382232,-0.0032,-0.0036,0.5394,0.004592334,0.001259772,0.022577437,0.020279878
9/1/17,3830.5383,3825.3392,3843.6176,3818.1586,15864551100,3822.0928,3834.3005,3834.5376,3832.84,3794.39618,3752.26984,-0.06,0.9525,35.7739,"3,846.9312","3,650.8998",76.3657,77.7523,3.4883,33.2634,95.8925,129.1176,26.3174,55.11058,2.0316,0.887703,70.780455,66.603064,66.666667,37807027743,0.0022,0.0014,0.4863,0.001818348,0.001641147,0.023148765,0.020858964
9/4/17,3845.6163,3828.5447,3847.0906,3813.5537,14956632000,3830.5383,3822.0928,3834.3005,3833.42,3804.8584,3758.210915,0.3182,1.0712,37.4447,"3,857.8027","3,649.5456",79.0872,76.3657,3.3413,33.7294,49.8619,124.3393,15.4699,16.889415,2.1198,1.033002,75.162755,68.883559,66.666667,37956594063,0.0039,0.0045,0.956,0.000151554,0.001583328,0.021626952,0.023257179
9/5/17,3857.0464,3845.5451,3865.2938,3841.9514,12496415500,3845.6163,3830.5383,3822.0928,3837.92,3815.33324,3764.45259,0.4984,1.0933,39.2388,"3,869.4525","3,647.0629",83.6653,79.0872,3.5539,33.4389,14.3345,132.3716,7.1784,12.804991,2.0613,1.199501,78.144539,70.546781,66.666667,38081558218,0.003,0.003,0.6467,0.001174347,0.00166081,0.021209317,0.024596886
9/6/17,3849.4499,3846.7471,3858.2481,3831.3835,13139872300,3857.0464,3845.6163,3830.5383,3840.95,3824.66939,3770.372885,0.2213,0.6479,39.5912,"3,877.8494","3,644.7481",84.6473,83.6653,2.8991,33.8433,14.9123,108.4558,12.6889,24.599388,2.0454,1.353937,71.316334,67.914835,58.333333,37950159495,-0.002,0.0007,0.6725,0.000789459,0.001572684,0.020320992,0.020973261
9/7/17,3829.8713,3851.688,3858.1617,3828.835,12388418100,3849.4499,3857.0464,3845.6163,3842.5,3834.19194,3776.07041,-0.3288,-0.1127,37.8544,"3,883.4492","3,644.4575",71.0581,84.6473,2.0674,33.5751,-4.4292,77.5733,28.3741,68.462373,1.9575,1.451397,56.143774,61.467209,50,37826275314,-0.0051,-0.0057,0.0353,0.00040503,0.00151113,0.019129969,0.014247851
9/8/17,3825.9895,3830.0707,3843.0186,3813.9833,10603650400,3829.8713,3849.4499,3857.0464,3841.59,3837.21545,3785.00237,-0.4062,-0.2926,35.7526,"3,888.6152","3,646.8424",60.364,71.0581,1.861,34.2499,3.8967,69.9011,61.9968,75.964871,1.8757,1.502767,53.438823,60.230432,50,37720238810,-0.001,-0.0011,0.4135,-0.000236762,0.002365411,0.017351263,0.010828825
9/11/17,3825.6453,3828.3422,3850.7409,3817.5108,12388399700,3825.9895,3829.8713,3849.4499,3837.6,3835.50879,3791.55048,-0.3115,-0.2572,33.6709,"3,892.6463","3,651.8934",53.0565,60.364,2.4366,34.928,-4.893,90.9995,61.5586,77.271709,1.7366,1.57917,53.166268,60.113432,41.666667,37596354813,-0.0001,-0.0007,0.2448,-0.001039724,0.001730015,0.013896327,0.008992316
9/12/17,3837.9341,3832.2422,3849.3885,3822.0037,14419024200,3825.6453,3825.9895,3829.8713,3833.78,3835.84844,3798.144355,0.1084,0.0544,32.6366,"3,898.0458","3,655.0430",54.5447,53.0565,1.1112,34.6886,-7.6822,42.1797,42.4789,45.891995,1.5924,1.557922,61.564828,62.918924,41.666667,37740545055,0.0032,0.0015,0.5817,-0.000996055,0.001739097,0.011137797,0.010476101
9/13/17,3842.6061,3835.5493,3847.7841,3822.9441,9541078500,3837.9341,3825.6453,3825.9895,3832.41,3836.679,3805.203625,0.2661,0.1545,31.827,"3,903.5076","3,658.0730",55.08,54.5447,-0.0028,33.8472,-14.4403,-0.1058,35.2251,35.210872,1.42,1.447019,64.47151,63.969987,50,37835955840,0.0012,0.0018,0.7915,-0.000357026,0.00185861,0.009021681,0.009829297
9/14/17,3829.9554,3843.572,3854.4931,3820.0876,11535858300,3842.6061,3837.9341,3825.6453,3832.43,3837.46526,3810.637545,-0.0645,-0.1957,29.8208,"3,907.0397","3,662.1495",47.2867,55.08,-0.1195,31.9244,-19.4945,-4.5822,68.2998,60.572257,1.2371,1.338033,51.75392,59.027652,50,37720597257,-0.0033,-0.0035,0.2868,0.00000439,0.001428023,0.007155038,0.005069455
9/15/17,3831.2965,3826.1448,3843.297,3818.5234,12242700600,3829.9554,3842.6061,3837.9341,3833.49,3837.54108,3815.96863,-0.0572,-0.1627,28.0162,"3,909.5478","3,668.5164",42.7718,47.2867,-0.0783,28.6091,1.4252,-3.004,65.7078,62.723519,1.1274,1.215903,52.934956,59.390495,58.333333,37843024263,0.0004,0.0013,0.5156,0.000276953,0.001399001,0.005997016,0.00401677
9/18/17,3843.1428,3832.9626,3862.3589,3832.9626,11793440500,3831.2965,3829.9554,3842.6061,3836.99,3837.29373,3821.076065,0.1604,0.1524,27.228,"3,904.5413","3,688.5839",48.607,42.7718,0.5507,29.2443,17.1533,21.05,43.1705,43.836845,1.0048,1.064822,62.631372,62.583511,58.333333,37960958668,0.0031,0.0027,0.3463,0.000912876,0.001338437,0.00550879,0.005775005
9/19/17,3832.1161,3849.8794,3857.303,3820.2885,11243298700,3843.1428,3831.2965,3829.9554,3835.82,3834.8007,3825.06697,-0.0966,-0.07,25.4206,"3,902.5722","3,701.1248",44.8991,48.607,0.0412,29.9706,6.4708,1.5778,62.5166,68.991571,0.8948,0.93047,50.914793,57.956239,50,37848525681,-0.0029,-0.0046,0.3195,-0.000303259,0.001044445,0.003858582,0.001842878
9/20/17,3842.4353,3830.1549,3850.9426,3827.8858,10112954200,3832.1161,3843.1428,3831.2965,3835.79,3834.09924,3829.384315,0.1733,0.2174,24.538,"3,901.3113","3,712.8763",49.5377,44.8991,-0.0827,28.8095,4.5012,-3.181,41.1852,45.450833,0.7775,0.786933,59.436491,60.907121,50,37949655223,0.0027,0.0032,0.631,-0.00000891,0.001128698,0.002803357,0.003408116
9/21/17,3837.8176,3843.2577,3860.7977,3837.384,11109819200,3842.4353,3832.1161,3843.1428,3837.36,3834.89387,3834.542905,0.0119,0.0762,23.1986,"3,897.1579","3,727.5218",48.1181,49.5377,-0.4985,28.6634,-4.7885,-19.2288,50.7307,55.984989,0.6201,0.608717,54.367988,58.889425,50,37838557031,-0.0012,-0.0014,0.0185,0.000409939,0.001347107,0.002082759,0.000853999
9/22/17,3837.7304,3826.4589,3842.252,3816.8225,10061980200,3837.8176,3842.4353,3832.1161,3838.65,3836.06796,3836.641705,-0.0239,0.0433,21.8778,"3,893.8726","3,739.7651",47.3837,48.1181,-0.3044,28.0843,7.775,-11.7195,54.0853,54.085303,0.5369,0.466603,54.26313,58.849263,50,37737937229,0,0.0029,0.8222,0.000335329,0.00054734,0.001071078,0.000283762
9/25/17,3817.7915,3829.219,3835.3894,3811.1192,10394897600,3837.7304,3837.8176,3842.4353,3833.58,3835.28258,3835.395685,-0.4118,-0.4561,19.0031,"3,888.0751","3,752.7254",35.9297,47.3837,-0.3154,28.3178,-13.505,-12.0798,86.9783,86.569039,0.3852,0.347048,35.484475,50.293548,50,37633988253,-0.0052,-0.003,0.2749,-0.001320845,-0.000324768,-0.000798017,-0.004589927
9/26/17,3820.7816,3810.3333,3821.6928,3808.3827,8186940700,3817.7915,3837.7304,3837.8176,3831.31,3833.56733,3834.707885,-0.2748,-0.3335,16.7728,"3,883.2368","3,763.7012",31.6101,35.9297,-0.1361,27.3496,-22.3612,-5.2079,77.029,76.344749,0.2082,0.25571,39.26674,51.448311,58.333333,37715857660,0.0008,0.0027,0.9315,-0.000591327,-0.00017933,-0.001065258,-0.003631642
9/27/17,3821.2,3818.9646,3832.566,3818.8147,8565581100,3820.7816,3817.7915,3837.7304,3827.06,3831.42672,3834.05286,-0.1532,-0.2669,14.8677,"3,878.7081","3,773.5300",28.9888,31.6101,-0.1162,26.2371,-10.9161,-4.4453,76.2538,75.546504,0.0916,0.17693,39.858775,51.619881,58.333333,37801513471,0.0001,0.0006,0.1735,-0.001108513,-0.000170815,-0.001994385,-0.003352291
9/28/17,3822.5386,3821.5904,3827.3308,3813.7532,9354406900,3821.2,3820.7816,3817.7915,3824.01,3830.68504,3834.07515,-0.0384,-0.2127,13.3124,"3,873.2500","3,784.0996",28.0679,28.9888,-0.4011,25.1329,-19.8967,-15.3955,73.7738,58.204333,-0.0618,0.076803,42.02836,52.209305,58.333333,37895057540,0.0004,0.0002,0.6471,-0.000798471,5.81369E-06,-0.002619385,-0.003008952
9/29/17,3836.5013,3825.2021,3852.2236,3825.2021,9330602800,3822.5386,3821.2,3820.7816,3823.76,3831.20552,3834.3733,0.3331,0.1382,13.056,"3,856.5665","3,808.6182",36.594,28.0679,-0.1589,24.8797,-1.3163,-6.1048,47.9056,35.862174,-0.1699,-0.038721,60.062203,58.028028,66.666667,37988363568,0.0037,0.003,0.4182,-0.0000643,7.77632E-05,-0.002690388,0.00055498
10/9/17,3882.2076,3910.1149,3918.8391,3876.0322,13553585100,3836.5013,3822.5386,3821.2,3836.65,3835.112,3836.202865,1.1875,1.228,16.3524,"3,862.3840","3,809.4510",46.6747,36.594,1.3643,28.8049,44.4772,52.2522,33.1638,33.163764,-0.063,-0.011842,82.025953,70.746959,66.666667,38123899419,0.0119,-0.0071,0.1443,0.003369252,0.000477148,0.000593761,0.011992258
10/10/17,3889.8637,3883.0037,3900.7418,3855.4666,11253258600,3882.2076,3836.5013,3822.5386,3850.46,3840.88676,3837.84373,1.0233,1.2751,19.3595,"3,871.3159","3,804.1462",55.7057,46.6747,1.5287,30.2646,72.0722,58.5672,26.2324,27.573062,0.2024,0.068037,83.815097,72.281843,66.666667,38236432005,0.002,0.0018,0.7597,0.003601172,0.000427732,0.003716471,0.013554478
10/11/17,3902.6868,3886.8184,3913.0695,3885.497,10441815100,3889.8637,3882.2076,3836.5013,3866.76,3846.91191,3840.505575,0.9291,1.4499,22.5177,"3,882.1613","3,798.5430",65.596,55.7057,1.5494,29.7765,81.9052,59.544,14.6232,15.370568,0.4875,0.128825,86.513285,74.70669,75,38340850156,0.0033,0.0041,0.6234,0.004232572,0.000693578,0.007534509,0.016190896
10/12/17,3912.9536,3902.0156,3917.4435,3897.5472,9434092100,3902.6868,3889.8637,3882.2076,3884.84,3854.42551,3844.65969,0.7236,1.5185,25.5546,"3,893.5439","3,793.2107",75.2879,65.596,2.1095,29.4281,91.7536,80.8375,5.3283,6.285443,0.8022,0.224947,88.375241,76.502161,75,38435191077,0.0026,0.0028,0.7743,0.004676526,0.001081658,0.011543903,0.017763317
